timestamp,f0_update_count,f1_announcement_count,f2_withdrawal_count,f3_avg_as_path_length,f4_median_as_path_length,f5_as_path_change_count
2025-02-25 22:14:36,5073,4959,112,5.578342407743497,5.0,1256
2025-02-25 22:14:42,5253,5121,132,4.778363600859207,4.0,1349
2025-02-25 22:14:48,6049,5910,135,4.33248730964467,4.0,1560
2025-02-25 22:14:54,5784,5680,104,4.157746478873239,4.0,914
2025-02-25 22:15:00,11121,10974,147,5.787042099507928,6.0,1455
2025-02-25 22:15:06,6660,3897,2761,4.48242237618681,4.0,1193
2025-02-25 22:15:12,10656,10471,184,4.103619520580652,4.0,2680
2025-02-25 22:15:18,7289,7117,170,4.873682731487986,5.0,1926
2025-02-25 22:15:24,5984,5627,355,4.508263728452106,5.0,1607
2025-02-25 22:15:30,5207,5094,113,4.3158617981939535,4.0,1593
2025-02-25 22:15:36,4177,4014,163,4.888390632785252,4.0,1221
2025-02-25 22:15:42,6558,6403,154,5.230673121974075,4.0,2293
2025-02-25 22:15:48,7020,6831,188,4.617039964866052,4.0,3631
2025-02-25 22:15:54,4297,4239,56,4.210191082802548,3.0,1189
2025-02-25 22:16:00,5976,5781,193,4.274692959695554,4.0,2678
2025-02-25 22:16:06,5876,5746,130,4.285589975635225,4.0,1148
2025-02-25 22:16:12,12679,12431,246,4.617247204569222,4.0,4422
2025-02-25 22:16:18,8174,7953,219,4.5592858040990825,4.0,3248
2025-02-25 22:16:24,5684,5588,94,4.36721546170365,4.0,1593
2025-02-25 22:16:30,3498,3393,104,4.354258768051872,4.0,809
2025-02-25 22:16:36,10861,10742,119,4.581269782163471,4.0,3614
2025-02-25 22:16:42,4111,4011,100,4.274744452754924,4.0,1114
2025-02-25 22:16:48,6534,6387,145,4.3367778299671205,4.0,2731
2025-02-25 22:16:54,8243,8109,131,4.376741891725244,4.0,1087
2025-02-25 22:17:00,4549,4403,145,4.481035657506245,4.0,896
2025-02-25 22:17:06,4905,4752,152,4.292508417508418,4.0,1190
2025-02-25 22:17:12,4280,4152,128,4.33718689788054,4.0,968
2025-02-25 22:17:18,5224,5139,82,4.305506907958747,4.0,1498
2025-02-25 22:17:24,3863,3805,58,4.150065703022339,3.0,1049
2025-02-25 22:17:30,3898,3764,129,4.442348565356005,4.0,923
2025-02-25 22:17:36,5940,5769,169,4.7311492459698385,4.0,1274
2025-02-25 22:17:42,4062,3961,101,4.505427922241858,4.0,920
