f0_feature,timestamp,f0_value,f1_feature,f1_value,f2_feature,f2_value
update_count,2005-05-26 10:46:00,770,announcement_count,647,withdrawal_count,75
update_count,2005-05-26 10:47:00,587,announcement_count,482,withdrawal_count,75
update_count,2005-05-26 10:48:00,669,announcement_count,580,withdrawal_count,41
update_count,2005-05-26 10:49:00,685,announcement_count,629,withdrawal_count,25
update_count,2005-05-26 10:50:00,1074,announcement_count,989,withdrawal_count,37
update_count,2005-05-26 10:51:00,594,announcement_count,526,withdrawal_count,38
update_count,2005-05-26 10:52:00,1256,announcement_count,1117,withdrawal_count,91
update_count,2005-05-26 10:53:00,1263,announcement_count,1131,withdrawal_count,102
update_count,2005-05-26 10:54:00,676,announcement_count,462,withdrawal_count,170
update_count,2005-05-26 10:55:00,1001,announcement_count,937,withdrawal_count,29
update_count,2005-05-26 10:56:00,552,announcement_count,481,withdrawal_count,23
update_count,2005-05-26 10:57:00,1101,announcement_count,1029,withdrawal_count,46
update_count,2005-05-26 10:58:00,514,announcement_count,424,withdrawal_count,51
update_count,2005-05-26 10:59:00,1084,announcement_count,930,withdrawal_count,117
update_count,2005-05-26 11:00:00,700,announcement_count,626,withdrawal_count,45
update_count,2005-05-26 11:01:00,780,announcement_count,679,withdrawal_count,51
update_count,2005-05-26 11:02:00,1977,announcement_count,1899,withdrawal_count,52
update_count,2005-05-26 11:03:00,1084,announcement_count,988,withdrawal_count,48
update_count,2005-05-26 11:04:00,1016,announcement_count,930,withdrawal_count,58
update_count,2005-05-26 11:05:00,648,announcement_count,553,withdrawal_count,42
update_count,2005-05-26 11:06:00,536,announcement_count,474,withdrawal_count,38
update_count,2005-05-26 11:07:00,866,announcement_count,781,withdrawal_count,37
update_count,2005-05-26 11:08:00,638,announcement_count,580,withdrawal_count,30
update_count,2005-05-26 11:09:00,1939,announcement_count,1860,withdrawal_count,31
update_count,2005-05-26 11:10:00,777,announcement_count,663,withdrawal_count,90
update_count,2005-05-26 11:11:00,778,announcement_count,678,withdrawal_count,49
update_count,2005-05-26 11:12:00,870,announcement_count,810,withdrawal_count,27
update_count,2005-05-26 11:13:00,563,announcement_count,455,withdrawal_count,66
update_count,2005-05-26 11:14:00,571,announcement_count,520,withdrawal_count,17
update_count,2005-05-26 11:15:00,627,announcement_count,536,withdrawal_count,45
update_count,2005-05-26 11:16:00,809,announcement_count,697,withdrawal_count,83
update_count,2005-05-26 11:17:00,708,announcement_count,560,withdrawal_count,98
update_count,2005-05-26 11:18:00,739,announcement_count,660,withdrawal_count,53
update_count,2005-05-26 11:19:00,677,announcement_count,563,withdrawal_count,63
update_count,2005-05-26 11:20:00,534,announcement_count,480,withdrawal_count,28
update_count,2005-05-26 11:21:00,1028,announcement_count,888,withdrawal_count,86
update_count,2005-05-26 11:22:00,628,announcement_count,575,withdrawal_count,29
update_count,2005-05-26 11:23:00,557,announcement_count,467,withdrawal_count,44
update_count,2005-05-26 11:24:00,726,announcement_count,647,withdrawal_count,44
update_count,2005-05-26 11:25:00,794,announcement_count,689,withdrawal_count,56
update_count,2005-05-26 11:26:00,958,announcement_count,878,withdrawal_count,56
update_count,2005-05-26 11:27:00,656,announcement_count,557,withdrawal_count,45
update_count,2005-05-26 11:28:00,607,announcement_count,517,withdrawal_count,65
update_count,2005-05-26 11:29:00,892,announcement_count,791,withdrawal_count,52
update_count,2005-05-26 11:30:00,848,announcement_count,772,withdrawal_count,44
update_count,2005-05-26 11:31:00,550,announcement_count,456,withdrawal_count,46
update_count,2005-05-26 11:32:00,519,announcement_count,462,withdrawal_count,31
update_count,2005-05-26 11:33:00,870,announcement_count,734,withdrawal_count,86
update_count,2005-05-26 11:34:00,632,announcement_count,516,withdrawal_count,96
update_count,2005-05-26 11:35:00,1216,announcement_count,1108,withdrawal_count,56
update_count,2005-05-26 11:36:00,546,announcement_count,501,withdrawal_count,19
update_count,2005-05-26 11:37:00,744,announcement_count,660,withdrawal_count,34
update_count,2005-05-26 11:38:00,577,announcement_count,514,withdrawal_count,36
update_count,2005-05-26 11:39:00,800,announcement_count,718,withdrawal_count,43
update_count,2005-05-26 11:40:00,749,announcement_count,667,withdrawal_count,45
update_count,2005-05-26 11:41:00,667,announcement_count,588,withdrawal_count,46
update_count,2005-05-26 11:42:00,680,announcement_count,570,withdrawal_count,62
update_count,2005-05-26 11:43:00,529,announcement_count,449,withdrawal_count,54
update_count,2005-05-26 11:44:00,866,announcement_count,771,withdrawal_count,49
update_count,2005-05-26 11:45:00,675,announcement_count,537,withdrawal_count,108
update_count,2005-05-26 11:46:00,591,announcement_count,509,withdrawal_count,33
update_count,2005-05-26 11:47:00,627,announcement_count,541,withdrawal_count,60
update_count,2005-05-26 11:48:00,696,announcement_count,599,withdrawal_count,49
update_count,2005-05-26 11:49:00,546,announcement_count,501,withdrawal_count,15
update_count,2005-05-26 11:50:00,472,announcement_count,406,withdrawal_count,24
update_count,2005-05-26 11:51:00,618,announcement_count,508,withdrawal_count,73
update_count,2005-05-26 11:52:00,1266,announcement_count,921,withdrawal_count,303
update_count,2005-05-26 11:53:00,691,announcement_count,580,withdrawal_count,83
update_count,2005-05-26 11:54:00,615,announcement_count,459,withdrawal_count,104
update_count,2005-05-26 11:55:00,546,announcement_count,501,withdrawal_count,12
update_count,2005-05-26 11:56:00,550,announcement_count,479,withdrawal_count,33
update_count,2005-05-26 11:57:00,872,announcement_count,781,withdrawal_count,51
update_count,2005-05-26 11:58:00,712,announcement_count,614,withdrawal_count,55
update_count,2005-05-26 11:59:00,568,announcement_count,502,withdrawal_count,36
update_count,2005-05-26 12:00:00,701,announcement_count,621,withdrawal_count,38
update_count,2005-05-26 12:01:00,713,announcement_count,584,withdrawal_count,95
update_count,2005-05-26 12:02:00,970,announcement_count,828,withdrawal_count,96
update_count,2005-05-26 12:03:00,481,announcement_count,421,withdrawal_count,30
update_count,2005-05-26 12:04:00,542,announcement_count,463,withdrawal_count,35
update_count,2005-05-26 12:05:00,548,announcement_count,438,withdrawal_count,82
update_count,2005-05-26 12:06:00,694,announcement_count,591,withdrawal_count,53
update_count,2005-05-26 12:07:00,662,announcement_count,609,withdrawal_count,25
update_count,2005-05-26 12:08:00,1138,announcement_count,1063,withdrawal_count,33
update_count,2005-05-26 12:09:00,933,announcement_count,804,withdrawal_count,97
update_count,2005-05-26 12:10:00,809,announcement_count,725,withdrawal_count,37
update_count,2005-05-26 12:11:00,615,announcement_count,545,withdrawal_count,36
update_count,2005-05-26 12:12:00,553,announcement_count,505,withdrawal_count,8
update_count,2005-05-26 12:13:00,471,announcement_count,409,withdrawal_count,34
update_count,2005-05-26 12:14:00,635,announcement_count,569,withdrawal_count,16
update_count,2005-05-26 12:15:00,793,announcement_count,756,withdrawal_count,9
update_count,2005-05-26 12:16:00,825,announcement_count,740,withdrawal_count,37
update_count,2005-05-26 12:17:00,993,announcement_count,885,withdrawal_count,80
update_count,2005-05-26 12:18:00,980,announcement_count,856,withdrawal_count,79
update_count,2005-05-26 12:19:00,874,announcement_count,747,withdrawal_count,97
update_count,2005-05-26 12:20:00,1530,announcement_count,1380,withdrawal_count,113
update_count,2005-05-26 12:21:00,1008,announcement_count,819,withdrawal_count,151
update_count,2005-05-26 12:22:00,769,announcement_count,577,withdrawal_count,156
update_count,2005-05-26 12:23:00,895,announcement_count,781,withdrawal_count,70
update_count,2005-05-26 12:24:00,964,announcement_count,834,withdrawal_count,101
update_count,2005-05-26 12:25:00,822,announcement_count,624,withdrawal_count,148
update_count,2005-05-26 12:26:00,1020,announcement_count,930,withdrawal_count,66
update_count,2005-05-26 12:27:00,832,announcement_count,737,withdrawal_count,40
update_count,2005-05-26 12:28:00,818,announcement_count,763,withdrawal_count,31
update_count,2005-05-26 12:29:00,997,announcement_count,899,withdrawal_count,52
update_count,2005-05-26 12:30:00,653,announcement_count,583,withdrawal_count,40
update_count,2005-05-26 12:31:00,706,announcement_count,598,withdrawal_count,66
update_count,2005-05-26 12:32:00,798,announcement_count,665,withdrawal_count,98
update_count,2005-05-26 12:33:00,892,announcement_count,813,withdrawal_count,33
update_count,2005-05-26 12:34:00,772,announcement_count,661,withdrawal_count,85
update_count,2005-05-26 12:35:00,1017,announcement_count,888,withdrawal_count,77
update_count,2005-05-26 12:36:00,1052,announcement_count,974,withdrawal_count,55
update_count,2005-05-26 12:37:00,585,announcement_count,496,withdrawal_count,35
update_count,2005-05-26 12:38:00,759,announcement_count,705,withdrawal_count,32
update_count,2005-05-26 12:39:00,598,announcement_count,505,withdrawal_count,41
update_count,2005-05-26 12:40:00,966,announcement_count,890,withdrawal_count,46
update_count,2005-05-26 12:41:00,718,announcement_count,650,withdrawal_count,22
update_count,2005-05-26 12:42:00,712,announcement_count,602,withdrawal_count,88
update_count,2005-05-26 12:43:00,1222,announcement_count,1060,withdrawal_count,108
update_count,2005-05-26 12:44:00,782,announcement_count,702,withdrawal_count,53
update_count,2005-05-26 12:45:00,913,announcement_count,737,withdrawal_count,124
update_count,2005-05-26 12:46:00,782,announcement_count,661,withdrawal_count,93
update_count,2005-05-26 12:47:00,814,announcement_count,710,withdrawal_count,62
update_count,2005-05-26 12:48:00,1766,announcement_count,1558,withdrawal_count,176
update_count,2005-05-26 12:49:00,855,announcement_count,619,withdrawal_count,185
update_count,2005-05-26 12:50:00,742,announcement_count,632,withdrawal_count,84
update_count,2005-05-26 12:51:00,751,announcement_count,654,withdrawal_count,49
update_count,2005-05-26 12:52:00,816,announcement_count,741,withdrawal_count,51
update_count,2005-05-26 12:53:00,1170,announcement_count,1012,withdrawal_count,106
update_count,2005-05-26 12:54:00,1262,announcement_count,1115,withdrawal_count,121
update_count,2005-05-26 12:55:00,1238,announcement_count,954,withdrawal_count,238
update_count,2005-05-26 12:56:00,1122,announcement_count,1001,withdrawal_count,87
update_count,2005-05-26 12:57:00,906,announcement_count,812,withdrawal_count,43
update_count,2005-05-26 12:58:00,1271,announcement_count,1201,withdrawal_count,44
update_count,2005-05-26 12:59:00,784,announcement_count,699,withdrawal_count,33
update_count,2005-05-26 13:00:00,655,announcement_count,600,withdrawal_count,28
update_count,2005-05-26 13:01:00,738,announcement_count,632,withdrawal_count,71
update_count,2005-05-26 13:02:00,1431,announcement_count,1268,withdrawal_count,120
update_count,2005-05-26 13:03:00,1110,announcement_count,829,withdrawal_count,250
update_count,2005-05-26 13:04:00,957,announcement_count,837,withdrawal_count,78
update_count,2005-05-26 13:05:00,855,announcement_count,674,withdrawal_count,149
update_count,2005-05-26 13:06:00,829,announcement_count,685,withdrawal_count,99
update_count,2005-05-26 13:07:00,682,announcement_count,550,withdrawal_count,102
update_count,2005-05-26 13:08:00,1251,announcement_count,1138,withdrawal_count,68
update_count,2005-05-26 13:09:00,1649,announcement_count,1436,withdrawal_count,183
update_count,2005-05-26 13:10:00,1017,announcement_count,803,withdrawal_count,166
update_count,2005-05-26 13:11:00,932,announcement_count,775,withdrawal_count,131
update_count,2005-05-26 13:12:00,853,announcement_count,700,withdrawal_count,111
update_count,2005-05-26 13:13:00,691,announcement_count,607,withdrawal_count,54
update_count,2005-05-26 13:14:00,815,announcement_count,703,withdrawal_count,64
update_count,2005-05-26 13:15:00,948,announcement_count,835,withdrawal_count,85
update_count,2005-05-26 13:16:00,948,announcement_count,794,withdrawal_count,111
update_count,2005-05-26 13:17:00,1057,announcement_count,939,withdrawal_count,86
update_count,2005-05-26 13:18:00,973,announcement_count,906,withdrawal_count,31
update_count,2005-05-26 13:19:00,1040,announcement_count,906,withdrawal_count,100
update_count,2005-05-26 13:20:00,982,announcement_count,813,withdrawal_count,123
update_count,2005-05-26 13:21:00,789,announcement_count,694,withdrawal_count,67
update_count,2005-05-26 13:22:00,663,announcement_count,531,withdrawal_count,90
update_count,2005-05-26 13:23:00,1443,announcement_count,1316,withdrawal_count,93
update_count,2005-05-26 13:24:00,989,announcement_count,913,withdrawal_count,38
update_count,2005-05-26 13:25:00,836,announcement_count,718,withdrawal_count,86
update_count,2005-05-26 13:26:00,875,announcement_count,763,withdrawal_count,63
update_count,2005-05-26 13:27:00,818,announcement_count,724,withdrawal_count,68
update_count,2005-05-26 13:28:00,1102,announcement_count,944,withdrawal_count,116
update_count,2005-05-26 13:29:00,1051,announcement_count,950,withdrawal_count,67
update_count,2005-05-26 13:30:00,713,announcement_count,580,withdrawal_count,93
update_count,2005-05-26 13:31:00,677,announcement_count,556,withdrawal_count,89
update_count,2005-05-26 13:32:00,736,announcement_count,660,withdrawal_count,32
update_count,2005-05-26 13:33:00,661,announcement_count,587,withdrawal_count,37
update_count,2005-05-26 13:34:00,886,announcement_count,822,withdrawal_count,26
update_count,2005-05-26 13:35:00,638,announcement_count,543,withdrawal_count,61
update_count,2005-05-26 13:36:00,523,announcement_count,469,withdrawal_count,12
update_count,2005-05-26 13:37:00,758,announcement_count,690,withdrawal_count,34
update_count,2005-05-26 13:38:00,878,announcement_count,804,withdrawal_count,36
update_count,2005-05-26 13:39:00,762,announcement_count,695,withdrawal_count,34
update_count,2005-05-26 13:40:00,652,announcement_count,557,withdrawal_count,49
update_count,2005-05-26 13:41:00,524,announcement_count,473,withdrawal_count,25
update_count,2005-05-26 13:42:00,663,announcement_count,564,withdrawal_count,63
update_count,2005-05-26 13:43:00,561,announcement_count,496,withdrawal_count,25
update_count,2005-05-26 13:44:00,565,announcement_count,489,withdrawal_count,50
update_count,2005-05-26 13:45:00,609,announcement_count,530,withdrawal_count,31
update_count,2005-05-26 13:46:00,686,announcement_count,611,withdrawal_count,47
update_count,2005-05-26 13:47:00,507,announcement_count,444,withdrawal_count,18
update_count,2005-05-26 13:48:00,907,announcement_count,857,withdrawal_count,22
update_count,2005-05-26 13:49:00,805,announcement_count,718,withdrawal_count,37
update_count,2005-05-26 13:50:00,563,announcement_count,504,withdrawal_count,37
update_count,2005-05-26 13:51:00,635,announcement_count,550,withdrawal_count,30
update_count,2005-05-26 13:52:00,937,announcement_count,856,withdrawal_count,61
update_count,2005-05-26 13:53:00,991,announcement_count,866,withdrawal_count,75
update_count,2005-05-26 13:54:00,605,announcement_count,557,withdrawal_count,22
update_count,2005-05-26 13:55:00,538,announcement_count,481,withdrawal_count,11
update_count,2005-05-26 13:56:00,633,announcement_count,591,withdrawal_count,18
update_count,2005-05-26 13:57:00,686,announcement_count,549,withdrawal_count,87
update_count,2005-05-26 13:58:00,1008,announcement_count,918,withdrawal_count,64
update_count,2005-05-26 13:59:00,676,announcement_count,522,withdrawal_count,109
update_count,2005-05-26 14:00:00,525,announcement_count,467,withdrawal_count,32
update_count,2005-05-26 14:01:00,608,announcement_count,503,withdrawal_count,55
update_count,2005-05-26 14:02:00,483,announcement_count,440,withdrawal_count,13
update_count,2005-05-26 14:03:00,844,announcement_count,771,withdrawal_count,29
update_count,2005-05-26 14:04:00,559,announcement_count,492,withdrawal_count,43
update_count,2005-05-26 14:05:00,587,announcement_count,502,withdrawal_count,35
update_count,2005-05-26 14:06:00,549,announcement_count,491,withdrawal_count,32
update_count,2005-05-26 14:07:00,552,announcement_count,471,withdrawal_count,28
update_count,2005-05-26 14:08:00,512,announcement_count,450,withdrawal_count,37
update_count,2005-05-26 14:09:00,852,announcement_count,787,withdrawal_count,19
update_count,2005-05-26 14:10:00,496,announcement_count,460,withdrawal_count,8
update_count,2005-05-26 14:11:00,522,announcement_count,446,withdrawal_count,28
update_count,2005-05-26 14:12:00,832,announcement_count,719,withdrawal_count,86
update_count,2005-05-26 14:13:00,594,announcement_count,514,withdrawal_count,32
update_count,2005-05-26 14:14:00,647,announcement_count,602,withdrawal_count,19
update_count,2005-05-26 14:15:00,969,announcement_count,883,withdrawal_count,42
update_count,2005-05-26 14:16:00,581,announcement_count,513,withdrawal_count,40
update_count,2005-05-26 14:17:00,660,announcement_count,542,withdrawal_count,71
update_count,2005-05-26 14:18:00,842,announcement_count,732,withdrawal_count,78
update_count,2005-05-26 14:19:00,864,announcement_count,765,withdrawal_count,52
update_count,2005-05-26 14:20:00,621,announcement_count,572,withdrawal_count,25
update_count,2005-05-26 14:21:00,716,announcement_count,589,withdrawal_count,77
update_count,2005-05-26 14:22:00,540,announcement_count,496,withdrawal_count,18
update_count,2005-05-26 14:23:00,1041,announcement_count,962,withdrawal_count,43
update_count,2005-05-26 14:24:00,788,announcement_count,683,withdrawal_count,60
update_count,2005-05-26 14:25:00,616,announcement_count,543,withdrawal_count,49
update_count,2005-05-26 14:26:00,682,announcement_count,592,withdrawal_count,44
update_count,2005-05-26 14:27:00,1760,announcement_count,1639,withdrawal_count,91
update_count,2005-05-26 14:28:00,1553,announcement_count,1038,withdrawal_count,473
update_count,2005-05-26 14:29:00,1603,announcement_count,1214,withdrawal_count,355
update_count,2005-05-26 14:30:00,672,announcement_count,577,withdrawal_count,57
update_count,2005-05-26 14:31:00,925,announcement_count,851,withdrawal_count,40
update_count,2005-05-26 14:32:00,771,announcement_count,689,withdrawal_count,42
update_count,2005-05-26 14:33:00,922,announcement_count,802,withdrawal_count,88
update_count,2005-05-26 14:34:00,1115,announcement_count,1024,withdrawal_count,49
update_count,2005-05-26 14:35:00,714,announcement_count,626,withdrawal_count,58
update_count,2005-05-26 14:36:00,761,announcement_count,673,withdrawal_count,42
update_count,2005-05-26 14:37:00,699,announcement_count,595,withdrawal_count,74
update_count,2005-05-26 14:38:00,644,announcement_count,583,withdrawal_count,21
update_count,2005-05-26 14:39:00,928,announcement_count,646,withdrawal_count,248
update_count,2005-05-26 14:40:00,1352,announcement_count,1238,withdrawal_count,72
update_count,2005-05-26 14:41:00,835,announcement_count,746,withdrawal_count,61
update_count,2005-05-26 14:42:00,633,announcement_count,560,withdrawal_count,27
update_count,2005-05-26 14:43:00,529,announcement_count,487,withdrawal_count,14
update_count,2005-05-26 14:44:00,684,announcement_count,599,withdrawal_count,40
update_count,2005-05-26 14:45:00,1386,announcement_count,1291,withdrawal_count,63
update_count,2005-05-26 14:46:00,1378,announcement_count,1312,withdrawal_count,22
update_count,2005-05-26 14:47:00,787,announcement_count,720,withdrawal_count,35
update_count,2005-05-26 14:48:00,349,announcement_count,259,withdrawal_count,50
update_count,2005-05-26 14:49:00,604,announcement_count,518,withdrawal_count,47
update_count,2005-05-26 14:50:00,972,announcement_count,893,withdrawal_count,39
update_count,2005-05-26 14:51:00,581,announcement_count,453,withdrawal_count,96
update_count,2005-05-26 14:52:00,257,announcement_count,197,withdrawal_count,16
update_count,2005-05-26 14:53:00,653,announcement_count,593,withdrawal_count,30
update_count,2005-05-26 14:54:00,614,announcement_count,526,withdrawal_count,48
update_count,2005-05-26 14:55:00,658,announcement_count,560,withdrawal_count,64
update_count,2005-05-26 14:56:00,786,announcement_count,690,withdrawal_count,58
update_count,2005-05-26 14:57:00,1055,announcement_count,963,withdrawal_count,58
update_count,2005-05-26 14:58:00,551,announcement_count,472,withdrawal_count,37
update_count,2005-05-26 14:59:00,582,announcement_count,496,withdrawal_count,49
update_count,2005-05-26 15:00:00,1013,announcement_count,898,withdrawal_count,75
update_count,2005-05-26 15:01:00,931,announcement_count,818,withdrawal_count,85
update_count,2005-05-26 15:02:00,642,announcement_count,536,withdrawal_count,56
update_count,2005-05-26 15:03:00,596,announcement_count,503,withdrawal_count,64
update_count,2005-05-26 15:04:00,587,announcement_count,509,withdrawal_count,44
update_count,2005-05-26 15:05:00,851,announcement_count,742,withdrawal_count,62
update_count,2005-05-26 15:06:00,1106,announcement_count,1017,withdrawal_count,67
update_count,2005-05-26 15:07:00,819,announcement_count,740,withdrawal_count,28
update_count,2005-05-26 15:08:00,753,announcement_count,607,withdrawal_count,122
update_count,2005-05-26 15:09:00,643,announcement_count,524,withdrawal_count,71
update_count,2005-05-26 15:10:00,466,announcement_count,421,withdrawal_count,19
update_count,2005-05-26 15:11:00,750,announcement_count,673,withdrawal_count,27
update_count,2005-05-26 15:12:00,1090,announcement_count,1015,withdrawal_count,53
update_count,2005-05-26 15:13:00,600,announcement_count,529,withdrawal_count,25
update_count,2005-05-26 15:14:00,511,announcement_count,420,withdrawal_count,61
update_count,2005-05-26 15:15:00,478,announcement_count,394,withdrawal_count,42
update_count,2005-05-26 15:16:00,806,announcement_count,759,withdrawal_count,19
update_count,2005-05-26 15:17:00,772,announcement_count,669,withdrawal_count,51
update_count,2005-05-26 15:18:00,2887,announcement_count,2682,withdrawal_count,178
update_count,2005-05-26 15:19:00,1640,announcement_count,905,withdrawal_count,686
update_count,2005-05-26 15:20:00,480,announcement_count,422,withdrawal_count,32
update_count,2005-05-26 15:21:00,575,announcement_count,484,withdrawal_count,45
update_count,2005-05-26 15:22:00,515,announcement_count,444,withdrawal_count,41
update_count,2005-05-26 15:23:00,614,announcement_count,511,withdrawal_count,57
update_count,2005-05-26 15:24:00,803,announcement_count,720,withdrawal_count,55
update_count,2005-05-26 15:25:00,798,announcement_count,735,withdrawal_count,14
update_count,2005-05-26 15:26:00,494,announcement_count,431,withdrawal_count,39
update_count,2005-05-26 15:27:00,548,announcement_count,419,withdrawal_count,81
update_count,2005-05-26 15:28:00,697,announcement_count,633,withdrawal_count,38
update_count,2005-05-26 15:29:00,1034,announcement_count,950,withdrawal_count,35
update_count,2005-05-26 15:30:00,517,announcement_count,442,withdrawal_count,47
update_count,2005-05-26 15:31:00,981,announcement_count,904,withdrawal_count,33
update_count,2005-05-26 15:32:00,622,announcement_count,524,withdrawal_count,72
update_count,2005-05-26 15:33:00,1218,announcement_count,967,withdrawal_count,201
update_count,2005-05-26 15:34:00,1141,announcement_count,1079,withdrawal_count,38
update_count,2005-05-26 15:35:00,936,announcement_count,838,withdrawal_count,49
update_count,2005-05-26 15:36:00,499,announcement_count,456,withdrawal_count,13
update_count,2005-05-26 15:37:00,721,announcement_count,626,withdrawal_count,51
update_count,2005-05-26 15:38:00,572,announcement_count,523,withdrawal_count,21
update_count,2005-05-26 15:39:00,1223,announcement_count,1160,withdrawal_count,17
update_count,2005-05-26 15:40:00,1166,announcement_count,1108,withdrawal_count,30
update_count,2005-05-26 15:41:00,673,announcement_count,611,withdrawal_count,16
update_count,2005-05-26 15:42:00,625,announcement_count,560,withdrawal_count,37
update_count,2005-05-26 15:43:00,930,announcement_count,850,withdrawal_count,38
update_count,2005-05-26 15:44:00,510,announcement_count,443,withdrawal_count,32
update_count,2005-05-26 15:45:00,673,announcement_count,567,withdrawal_count,72
update_count,2005-05-26 15:46:00,681,announcement_count,626,withdrawal_count,13
update_count,2005-05-26 15:47:00,790,announcement_count,753,withdrawal_count,9
update_count,2005-05-26 15:48:00,577,announcement_count,514,withdrawal_count,15
update_count,2005-05-26 15:49:00,700,announcement_count,627,withdrawal_count,42
update_count,2005-05-26 15:50:00,670,announcement_count,593,withdrawal_count,35
update_count,2005-05-26 15:51:00,270,announcement_count,203,withdrawal_count,37
update_count,2005-05-26 15:52:00,1048,announcement_count,958,withdrawal_count,46
update_count,2005-05-26 15:53:00,1546,announcement_count,1359,withdrawal_count,156
update_count,2005-05-26 15:54:00,503,announcement_count,385,withdrawal_count,74
update_count,2005-05-26 15:55:00,644,announcement_count,588,withdrawal_count,26
update_count,2005-05-26 15:56:00,577,announcement_count,488,withdrawal_count,47
update_count,2005-05-26 15:57:00,541,announcement_count,476,withdrawal_count,31
update_count,2005-05-26 15:58:00,620,announcement_count,557,withdrawal_count,21
update_count,2005-05-26 15:59:00,1331,announcement_count,1253,withdrawal_count,45
update_count,2005-05-26 16:00:00,635,announcement_count,534,withdrawal_count,59
update_count,2005-05-26 16:01:00,694,announcement_count,618,withdrawal_count,46
update_count,2005-05-26 16:02:00,1845,announcement_count,1779,withdrawal_count,22
update_count,2005-05-26 16:03:00,3304,announcement_count,3271,withdrawal_count,5
update_count,2005-05-26 16:04:00,1487,announcement_count,1398,withdrawal_count,42
update_count,2005-05-26 16:05:00,2843,announcement_count,2796,withdrawal_count,13
update_count,2005-05-26 16:06:00,1445,announcement_count,1330,withdrawal_count,77
update_count,2005-05-26 16:07:00,591,announcement_count,506,withdrawal_count,52
update_count,2005-05-26 16:08:00,803,announcement_count,746,withdrawal_count,12
update_count,2005-05-26 16:09:00,6143,announcement_count,5978,withdrawal_count,137
update_count,2005-05-26 16:10:00,509,announcement_count,429,withdrawal_count,29
update_count,2005-05-26 16:11:00,535,announcement_count,457,withdrawal_count,50
update_count,2005-05-26 16:12:00,4057,announcement_count,3087,withdrawal_count,928
update_count,2005-05-26 16:13:00,4163,announcement_count,4120,withdrawal_count,9
update_count,2005-05-26 16:14:00,4807,announcement_count,4741,withdrawal_count,24
update_count,2005-05-26 16:15:00,1970,announcement_count,1878,withdrawal_count,60
update_count,2005-05-26 16:16:00,13793,announcement_count,13625,withdrawal_count,123
update_count,2005-05-26 16:17:00,4297,announcement_count,3928,withdrawal_count,338
update_count,2005-05-26 16:18:00,1109,announcement_count,1050,withdrawal_count,13
update_count,2005-05-26 16:19:00,2656,announcement_count,2573,withdrawal_count,55
update_count,2005-05-26 16:20:00,10030,announcement_count,9963,withdrawal_count,23
update_count,2005-05-26 16:21:00,1661,announcement_count,1590,withdrawal_count,39
update_count,2005-05-26 16:22:00,4231,announcement_count,4145,withdrawal_count,41
update_count,2005-05-26 16:23:00,6472,announcement_count,6395,withdrawal_count,45
update_count,2005-05-26 16:24:00,21349,announcement_count,21284,withdrawal_count,33
update_count,2005-05-26 16:25:00,8876,announcement_count,8772,withdrawal_count,62
update_count,2005-05-26 16:26:00,8965,announcement_count,8886,withdrawal_count,51
update_count,2005-05-26 16:27:00,15624,announcement_count,15448,withdrawal_count,125
update_count,2005-05-26 16:28:00,9580,announcement_count,9495,withdrawal_count,59
update_count,2005-05-26 16:29:00,5744,announcement_count,5610,withdrawal_count,83
update_count,2005-05-26 16:30:00,1465,announcement_count,1376,withdrawal_count,60
update_count,2005-05-26 16:31:00,1452,announcement_count,1402,withdrawal_count,12
update_count,2005-05-26 16:32:00,2768,announcement_count,2701,withdrawal_count,32
update_count,2005-05-26 16:33:00,1350,announcement_count,1257,withdrawal_count,49
update_count,2005-05-26 16:34:00,4358,announcement_count,4292,withdrawal_count,38
update_count,2005-05-26 16:35:00,10263,announcement_count,9947,withdrawal_count,272
update_count,2005-05-26 16:36:00,1688,announcement_count,1623,withdrawal_count,37
update_count,2005-05-26 16:37:00,2334,announcement_count,2229,withdrawal_count,57
update_count,2005-05-26 16:38:00,8679,announcement_count,8609,withdrawal_count,46
update_count,2005-05-26 16:39:00,2294,announcement_count,2136,withdrawal_count,106
update_count,2005-05-26 16:40:00,1511,announcement_count,1471,withdrawal_count,16
update_count,2005-05-26 16:41:00,1631,announcement_count,1516,withdrawal_count,67
update_count,2005-05-26 16:42:00,998,announcement_count,944,withdrawal_count,23
update_count,2005-05-26 16:43:00,3860,announcement_count,3782,withdrawal_count,34
update_count,2005-05-26 16:44:00,1189,announcement_count,1098,withdrawal_count,63
update_count,2005-05-26 16:45:00,1545,announcement_count,1437,withdrawal_count,60
update_count,2005-05-26 16:46:00,1401,announcement_count,1326,withdrawal_count,51
update_count,2005-05-26 16:47:00,864,announcement_count,775,withdrawal_count,41
update_count,2005-05-26 16:48:00,2655,announcement_count,2557,withdrawal_count,72
update_count,2005-05-26 16:49:00,1078,announcement_count,922,withdrawal_count,108
update_count,2005-05-26 16:50:00,978,announcement_count,914,withdrawal_count,36
update_count,2005-05-26 16:51:00,1109,announcement_count,1014,withdrawal_count,49
update_count,2005-05-26 16:52:00,797,announcement_count,755,withdrawal_count,16
update_count,2005-05-26 16:53:00,561,announcement_count,475,withdrawal_count,38
update_count,2005-05-26 16:54:00,1034,announcement_count,957,withdrawal_count,47
update_count,2005-05-26 16:55:00,697,announcement_count,609,withdrawal_count,46
update_count,2005-05-26 16:56:00,771,announcement_count,666,withdrawal_count,72
update_count,2005-05-26 16:57:00,1978,announcement_count,1747,withdrawal_count,187
